2025-12-31 16:42:57.267445,0x0010 8
2025-12-31 16:42:57.395337,0x0000 8
2025-12-31 16:42:57.519005,0x0010 8
2025-12-31 16:42:57.643062,0x0000 8
2025-12-31 16:42:58.039136,0x0010 8
2025-12-31 16:42:58.191808,0x0000 8
2025-12-31 16:43:01.683664,0x0010 8
2025-12-31 16:43:01.883112,0x0000 8
2025-12-31 16:43:02.083354,0x0010 8
2025-12-31 16:43:02.451579,0x0000 8
2025-12-31 16:43:02.572100,0x0010 8
2025-12-31 16:43:02.751471,0x0000 8
2025-12-31 16:43:02.871161,0x0010 8
2025-12-31 16:43:03.071375,0x0000 8
2025-12-31 16:43:03.168113,0x0010 8
2025-12-31 16:43:03.355794,0x0000 8
2025-12-31 16:43:03.463506,0x0010 8
2025-12-31 16:43:03.607243,0x0000 8
2025-12-31 16:43:03.911647,0x0010 8
2025-12-31 16:43:04.091182,0x0000 8
2025-12-31 16:43:04.178818,0x0010 8
2025-12-31 16:43:04.335780,0x0000 8
2025-12-31 16:43:04.619371,0x0010 8
2025-12-31 16:43:04.807672,0x0000 8
2025-12-31 16:43:04.943219,0x0010 8
2025-12-31 16:43:05.147382,0x0000 8
2025-12-31 16:43:05.336035,0x0010 8
2025-12-31 16:43:05.484018,0x0000 8
2025-12-31 16:43:05.888351,0x0010 8
2025-12-31 16:43:06.140076,0x0000 8
2025-12-31 16:43:06.539224,0x0010 8
2025-12-31 16:43:06.707398,0x0000 8
2025-12-31 16:43:07.807641,0x0010 8
2025-12-31 16:43:07.939373,0x0000 8
2025-12-31 16:43:08.091158,0x0010 8
2025-12-31 16:43:08.255866,0x0000 8
2025-12-31 16:43:09.767304,0x0010 8
2025-12-31 16:43:09.912185,0x0000 8
2025-12-31 16:43:10.015814,0x0010 8
2025-12-31 16:43:10.383374,0x0000 8
2025-12-31 16:43:12.927904,0x0010 8
2025-12-31 16:43:13.107563,0x0000 8
2025-12-31 16:43:13.340380,0x0010 8
2025-12-31 16:43:13.635808,0x0000 8
2025-12-31 16:43:14.687589,0x0010 8
2025-12-31 16:43:14.904309,0x0000 8
2025-12-31 16:43:15.816079,0x0010 8
2025-12-31 16:43:15.943638,0x0000 8
2025-12-31 16:43:17.535667,0x0010 8
2025-12-31 16:43:17.704192,0x0000 8
2025-12-31 16:43:17.883428,0x0010 8
2025-12-31 16:43:18.031598,0x0000 8
2025-12-31 16:43:18.844111,0x0010 8
2025-12-31 16:43:19.000500,0x0000 8
2025-12-31 16:43:19.139806,0x0010 8
2025-12-31 16:43:19.271969,0x0000 8
2025-12-31 16:43:20.852476,0x0010 8
2025-12-31 16:43:21.056023,0x0000 8
2025-12-31 16:43:21.360529,0x0010 8
2025-12-31 16:43:21.520494,0x0000 8
2025-12-31 16:43:22.276558,0x0010 8
2025-12-31 16:43:22.479347,0x0000 8
2025-12-31 16:43:22.619304,0x0010 8
2025-12-31 16:43:22.759940,0x0000 8
2025-12-31 16:43:23.464223,0x0010 8
2025-12-31 16:43:23.592040,0x0000 8
2025-12-31 16:43:23.719965,0x0010 8
2025-12-31 16:43:23.871698,0x0000 8
2025-12-31 16:43:23.992605,0x0010 8
2025-12-31 16:43:24.136335,0x0000 8
2025-12-31 16:43:24.303956,0x0010 8
2025-12-31 16:43:24.471731,0x0000 8
2025-12-31 16:43:26.984140,0x0010 8
2025-12-31 16:43:27.155961,0x0000 8
2025-12-31 16:43:27.659549,0x0010 8
2025-12-31 16:43:27.808452,0x0000 8
2025-12-31 16:43:28.419428,0x0010 8
2025-12-31 16:43:28.608610,0x0000 8
2025-12-31 16:43:28.756333,0x0010 8
2025-12-31 16:43:28.896399,0x0000 8
2025-12-31 16:43:29.071943,0x0010 8
2025-12-31 16:43:29.216308,0x0000 8
2025-12-31 16:43:30.972137,0x0010 8
2025-12-31 16:43:31.139489,0x0000 8
2025-12-31 16:43:31.192033,0x0010 8
2025-12-31 16:43:31.296264,0x0000 8
2025-12-31 16:43:31.419630,0x0010 8
2025-12-31 16:43:31.588426,0x0000 8
2025-12-31 16:43:32.276567,0x0010 8
2025-12-31 16:43:32.396621,0x0000 8
2025-12-31 16:43:32.512168,0x0010 8
2025-12-31 16:43:32.656910,0x0000 8
2025-12-31 16:43:34.056751,0x0010 8
2025-12-31 16:43:34.220048,0x0000 8
2025-12-31 16:43:35.328630,0x0010 8
2025-12-31 16:43:35.507521,0x0000 8
2025-12-31 16:43:36.368907,0x0010 8
2025-12-31 16:43:36.580077,0x0000 8
2025-12-31 16:43:36.896284,0x0010 8
2025-12-31 16:43:37.064096,0x0000 8
2025-12-31 16:43:37.235904,0x0010 8
2025-12-31 16:43:37.404287,0x0000 8
2025-12-31 16:43:40.352500,0x0010 8
2025-12-31 16:43:40.552030,0x0000 8
2025-12-31 16:43:41.981070,0x0010 8
2025-12-31 16:43:42.153164,0x0000 8
2025-12-31 16:43:42.332428,0x0010 8
2025-12-31 16:43:42.476604,0x0000 8
2025-12-31 16:43:42.580736,0x0010 8
2025-12-31 16:43:42.736420,0x0000 8
2025-12-31 16:43:43.173093,0x0010 8
2025-12-31 16:43:43.372432,0x0000 8
2025-12-31 16:43:43.540252,0x0010 8
2025-12-31 16:43:43.656314,0x0000 8
2025-12-31 16:43:43.776698,0x0010 8
2025-12-31 16:43:43.907845,0x0000 8
2025-12-31 16:43:44.040465,0x0010 8
2025-12-31 16:43:44.177184,0x0000 8
2025-12-31 16:43:44.340807,0x0010 8
2025-12-31 16:43:44.496879,0x0000 8
2025-12-31 16:43:44.637250,0x0010 8
2025-12-31 16:43:44.772528,0x0000 8
2025-12-31 16:43:44.907892,0x0010 8
2025-12-31 16:43:45.048033,0x0000 8
2025-12-31 16:43:45.196689,0x0010 8
2025-12-31 16:43:45.320353,0x0000 8
2025-12-31 16:43:45.439981,0x0010 8
2025-12-31 16:43:45.576189,0x0000 8
2025-12-31 16:43:45.707873,0x0010 8
2025-12-31 16:43:45.832477,0x0000 8
2025-12-31 16:43:45.944808,0x0010 8
2025-12-31 16:43:46.084960,0x0000 8
2025-12-31 16:43:46.192566,0x0010 8
2025-12-31 16:43:46.329261,0x0000 8
2025-12-31 16:43:46.372303,0x0010 8
2025-12-31 16:43:46.520520,0x0000 8
2025-12-31 16:43:46.672304,0x0010 8
2025-12-31 16:43:46.800457,0x0000 8
2025-12-31 16:43:47.748641,0x0010 8
2025-12-31 16:43:47.912235,0x0000 8
2025-12-31 16:43:48.677022,0x0010 8
2025-12-31 16:43:48.904326,0x0000 8
2025-12-31 16:43:49.512396,0x0010 8
2025-12-31 16:43:49.697184,0x0000 8
2025-12-31 16:43:50.329385,0x0010 8
2025-12-31 16:43:50.517143,0x0000 8
2025-12-31 16:43:50.644850,0x0010 8
2025-12-31 16:43:50.916813,0x0000 8
2025-12-31 16:43:51.641248,0x0010 8
2025-12-31 16:43:51.776920,0x0000 8
2025-12-31 16:43:52.648537,0x0010 8
2025-12-31 16:43:52.828226,0x0000 8
2025-12-31 16:43:54.297161,0x0010 8
2025-12-31 16:43:54.464833,0x0000 8
2025-12-31 16:43:55.073227,0x0010 8
2025-12-31 16:43:55.264923,0x0000 8
2025-12-31 16:43:55.616915,0x0010 8
2025-12-31 16:43:55.836583,0x0000 8
2025-12-31 16:43:56.608596,0x0010 8
2025-12-31 16:43:56.772771,0x0000 8
2025-12-31 16:43:57.232696,0x0010 8
2025-12-31 16:43:57.461055,0x0000 8
2025-12-31 16:43:57.805532,0x0010 8
2025-12-31 16:43:57.953215,0x0000 8
2025-12-31 16:43:59.208913,0x0010 8
2025-12-31 16:43:59.372690,0x0000 8
2025-12-31 16:43:59.952814,0x0010 8
2025-12-31 16:44:00.105501,0x0000 8
2025-12-31 16:44:00.644728,0x0010 8
2025-12-31 16:44:00.877478,0x0000 8
2025-12-31 16:44:00.909030,0x0010 8
2025-12-31 16:44:01.040229,0x0000 8
2025-12-31 16:44:01.188491,0x0010 8
2025-12-31 16:44:01.369220,0x0000 8
2025-12-31 16:44:01.525573,0x0010 8
2025-12-31 16:44:01.685231,0x0000 8
2025-12-31 16:44:02.125731,0x0008 8
2025-12-31 16:44:02.261404,0x0000 8
2025-12-31 16:44:02.928530,0x0008 8
2025-12-31 16:44:03.045742,0x0000 8
2025-12-31 16:44:03.404854,0x0010 8
2025-12-31 16:44:03.612978,0x0000 8
2025-12-31 16:44:03.757189,0x0010 8
2025-12-31 16:44:03.900358,0x0000 8
2025-12-31 16:44:04.188690,0x0010 8
2025-12-31 16:44:04.340371,0x0000 8
2025-12-31 16:44:04.473050,0x0010 8
2025-12-31 16:44:04.581718,0x0000 8
2025-12-31 16:44:04.680427,0x0010 8
2025-12-31 16:44:04.821623,0x0000 8
2025-12-31 16:44:04.905211,0x0010 8
2025-12-31 16:44:05.044910,0x0000 8
2025-12-31 16:44:05.153417,0x0010 8
2025-12-31 16:44:05.321713,0x0000 8
2025-12-31 16:44:05.353748,0x0010 8
2025-12-31 16:44:05.480417,0x0000 8
2025-12-31 16:44:05.808598,0x0010 8
2025-12-31 16:44:06.012934,0x0000 8
2025-12-31 16:44:06.153099,0x0010 8
2025-12-31 16:44:06.305768,0x0000 8
2025-12-31 16:44:06.440415,0x0010 8
2025-12-31 16:44:06.545060,0x0000 8
2025-12-31 16:44:06.689252,0x0010 8
2025-12-31 16:44:06.856954,0x0000 8
2025-12-31 16:44:06.864964,0x0010 8
2025-12-31 16:44:07.041861,0x0000 8
2025-12-31 16:44:07.197007,0x0010 8
2025-12-31 16:44:07.345707,0x0000 8
2025-12-31 16:44:07.633083,0x0010 8
2025-12-31 16:44:07.805032,0x0000 8
2025-12-31 16:44:07.953722,0x0010 8
2025-12-31 16:44:08.132936,0x0000 8
2025-12-31 16:44:08.240539,0x0010 8
2025-12-31 16:44:08.401191,0x0000 8
2025-12-31 16:44:08.517317,0x0010 8
2025-12-31 16:44:08.640462,0x0000 8
2025-12-31 16:44:08.760591,0x0010 8
2025-12-31 16:44:08.885751,0x0000 8
2025-12-31 16:44:09.045662,0x0010 8
2025-12-31 16:44:09.161755,0x0000 8
2025-12-31 16:44:09.313497,0x0010 8
2025-12-31 16:44:09.457125,0x0000 8
2025-12-31 16:44:09.593857,0x0010 8
2025-12-31 16:44:09.700482,0x0000 8
2025-12-31 16:44:09.840637,0x0010 8
2025-12-31 16:44:09.965580,0x0000 8
2025-12-31 16:44:10.097699,0x0010 8
2025-12-31 16:44:10.237078,0x0000 8
2025-12-31 16:44:10.349710,0x0010 8
2025-12-31 16:44:10.477396,0x0000 8
2025-12-31 16:44:10.577362,0x0010 8
2025-12-31 16:44:10.725058,0x0000 8
2025-12-31 16:44:10.853184,0x0010 8
2025-12-31 16:44:10.981829,0x0000 8
2025-12-31 16:44:11.108754,0x0010 8
2025-12-31 16:44:11.233888,0x0000 8
2025-12-31 16:44:14.452921,0x0010 8
2025-12-31 16:44:14.605620,0x0000 8
2025-12-31 16:44:14.733755,0x0010 8
2025-12-31 16:44:14.849873,0x0000 8
2025-12-31 16:44:15.005146,0x0010 8
2025-12-31 16:44:15.140587,0x0000 8
2025-12-31 16:44:15.297742,0x0010 8
2025-12-31 16:44:15.417903,0x0000 8
2025-12-31 16:44:15.553116,0x0010 8
2025-12-31 16:44:15.669293,0x0000 8
2025-12-31 16:44:15.801981,0x0010 8
2025-12-31 16:44:15.920655,0x0000 8
2025-12-31 16:44:16.057788,0x0010 8
2025-12-31 16:44:16.185427,0x0000 8
2025-12-31 16:44:16.221957,0x0010 8
2025-12-31 16:44:16.380802,0x0000 8
2025-12-31 16:44:16.537306,0x0010 8
2025-12-31 16:44:16.641453,0x0000 8
2025-12-31 16:44:16.760768,0x0010 8
2025-12-31 16:44:16.885387,0x0000 8
2025-12-31 16:44:16.997993,0x0010 8
2025-12-31 16:44:17.102117,0x0000 8
2025-12-31 16:44:17.229800,0x0010 8
2025-12-31 16:44:17.317391,0x0000 8
2025-12-31 16:44:17.426056,0x0010 8
2025-12-31 16:44:17.573266,0x0000 8
2025-12-31 16:44:17.737479,0x0010 8
2025-12-31 16:44:17.889653,0x0000 8
2025-12-31 16:44:17.889653,0x0003 8 80 80 80 80
